,monthly_income,monthly_outcome,total_credit_payments,payments_per_year,loan_term,loan_amount,_will_pay,worst_previous_delinquency,worst_previous_fraction,_is_account_recent,_is_common_type,ratio_outcome_income,sqrt_income,sqrt_outcome,log_income,log_outcome
7492,1980,5526,52.0,52,1.0,47008.0,1,0.0,0.0,1,0,0.3583061889250814,44.49719092257398,74.3370701601832,7.590852123688581,8.617219505483362
7497,1980,5526,19.0,24,0.7916666666666666,24738.0,1,0.0,0.0,1,0,0.3583061889250814,44.49719092257398,74.3370701601832,7.590852123688581,8.617219505483362
7499,1980,5526,60.0,12,5.0,211577.0,1,0.0,0.0,1,0,0.3583061889250814,44.49719092257398,74.3370701601832,7.590852123688581,8.617219505483362
7510,82371,75996,1.0,12,0.08333333333333333,232.84615384615384,0,0.0,0.0,1,0,1.083885993999684,287.0034842994071,275.67372018384344,11.318988712203959,11.238435986304431
7512,3245,18604,1.0,12,0.08333333333333333,350.41666666666674,0,0.0,0.0,0,0,0.17442485486992046,56.96490147450446,136.3964808930201,8.08487062913819,9.831131890343988
7513,3245,18604,1.0,12,0.08333333333333333,350.41666666666674,0,0.0,0.0,0,0,0.17442485486992046,56.96490147450446,136.3964808930201,8.08487062913819,9.831131890343988
7514,3245,18604,1.0,12,0.08333333333333333,350.41666666666674,0,0.0,0.0,0,0,0.17442485486992046,56.96490147450446,136.3964808930201,8.08487062913819,9.831131890343988
7515,3245,18604,48.0,52,0.9230769230769232,28080.0,1,8410.0,23.999999999999996,1,1,0.17442485486992046,56.96490147450446,136.3964808930201,8.08487062913819,9.831131890343988
7527,3245,18604,2.0,24,0.08333333333333333,905.0,1,8410.0,23.999999999999996,1,0,0.17442485486992046,56.96490147450446,136.3964808930201,8.08487062913819,9.831131890343988
7529,42364,50613,1.0,12,0.08333333333333333,214.0,1,0.0,0.0,1,0,0.8370181573903938,205.82516852902125,224.9733317528991,10.65405422396356,10.831963739274084
7533,42364,50613,1.0,24,0.04166666666666666,1437.0,1,0.0,0.0,1,0,0.8370181573903938,205.82516852902125,224.9733317528991,10.65405422396356,10.831963739274084
7538,42364,50613,1.0,12,0.08333333333333333,2240.0,1,0.0,0.0,1,1,0.8370181573903938,205.82516852902125,224.9733317528991,10.65405422396356,10.831963739274084
7689,19791,31584,4.0,26,0.15384615384615385,5174.0,1,0.0,0.0,1,0,0.6266147416413373,140.68048905232027,177.7188791321845,9.89298256789098,10.360405942233209
7690,19791,31584,36.0,24,1.5,8542.0,1,0.0,0.0,1,0,0.6266147416413373,140.68048905232027,177.7188791321845,9.89298256789098,10.360405942233209
7691,19791,31584,4.0,26,0.15384615384615385,5174.0,1,0.0,0.0,1,0,0.6266147416413373,140.68048905232027,177.7188791321845,9.89298256789098,10.360405942233209
7692,19791,31584,4.0,26,0.15384615384615385,3150.0,1,0.0,0.0,1,0,0.6266147416413373,140.68048905232027,177.7188791321845,9.89298256789098,10.360405942233209
7693,19791,31584,4.0,26,0.15384615384615385,3150.0,1,0.0,0.0,1,0,0.6266147416413373,140.68048905232027,177.7188791321845,9.89298256789098,10.360405942233209
7706,912,42705,24.0,24,1.0,14880.0,1,0.0,0.0,1,0,0.021355813136635055,30.199337741083,206.65188119153427,6.815639990074331,10.662071288380247
7708,912,42705,1.0,12,0.08333333333333333,1069.0,1,0.0,0.0,1,1,0.021355813136635055,30.199337741083,206.65188119153427,6.815639990074331,10.662071288380247
7751,18796,4482,119.0,24,4.958333333333333,88774.0,1,0.0,0.0,1,0,4.193663543061134,137.09850473291092,66.94774081326419,9.841399360222706,8.407824654360873
7756,417,11,31.0,52,0.5961538461538461,1236.125,0,0.0,0.0,1,0,37.90909090909091,20.42057785666214,3.3166247903554,6.0330862217988015,2.3978952727983707
7757,417,11,16.0,52,0.3076923076923077,22480.0,1,957.0,0.7741935483870968,1,0,37.90909090909091,20.42057785666214,3.3166247903554,6.0330862217988015,2.3978952727983707
7857,129,2279,60.0,12,5.0,204780.0,1,0.0,0.0,1,0,0.05660377358490566,11.357816691600547,47.738873049120045,4.859812404361672,7.731492029245684
7887,59514,2955,24.0,24,1.0,47400.0,1,0.0,0.0,1,0,20.140101522842638,243.9549138672964,54.35991169970753,10.99396685797405,7.991253929840199
7888,59514,2955,10.0,26,0.38461538461538464,8030.0,1,0.0,0.0,1,0,20.140101522842638,243.9549138672964,54.35991169970753,10.99396685797405,7.991253929840199
7903,9804,26011,1.0,12,0.08333333333333333,2500.0,1,1250.0,22.0,1,0,0.3769174579985391,99.0151503558925,161.2792609110049,9.190545744648004,10.16627480445489
7904,9804,26011,1.0,24,0.04166666666666666,56.81818181818182,0,0.0,0.0,1,0,0.3769174579985391,99.0151503558925,161.2792609110049,9.190545744648004,10.16627480445489
7907,9804,26011,1.0,12,0.08333333333333333,7705.0,1,1250.0,22.0,1,0,0.3769174579985391,99.0151503558925,161.2792609110049,9.190545744648004,10.16627480445489
8019,1718,108614,78.0,52,1.5,2873.0,1,0.0,0.0,0,0,0.01581748209254792,41.44876355212541,329.56638178066646,7.4489161025442,11.59555559161718
8020,1718,108614,78.0,52,1.5,28989.0,1,221.0,0.07692307692307693,1,0,0.01581748209254792,41.44876355212541,329.56638178066646,7.4489161025442,11.59555559161718
8021,1718,108614,80.0,52,1.5384615384615383,5653.333333333334,1,221.0,0.07692307692307693,1,0,0.01581748209254792,41.44876355212541,329.56638178066646,7.4489161025442,11.59555559161718
8022,1718,108614,80.0,52,1.5384615384615383,533.3333333333334,1,221.0,0.07692307692307693,1,0,0.01581748209254792,41.44876355212541,329.56638178066646,7.4489161025442,11.59555559161718
8023,1718,108614,102.0,52,1.9615384615384612,34884.0,1,221.0,0.07692307692307693,1,0,0.01581748209254792,41.44876355212541,329.56638178066646,7.4489161025442,11.59555559161718
8026,1718,108614,1.0,12,0.08333333333333333,8624.0,1,0.0,0.0,0,1,0.01581748209254792,41.44876355212541,329.56638178066646,7.4489161025442,11.59555559161718
8098,3690,189,80.0,52,1.5384615384615383,4704.0,1,0.0,0.0,1,0,19.523809523809526,60.74537019394976,13.74772708486752,8.213381737034572,5.241747015059643
8099,3690,189,85.0,52,1.6346153846153846,10683.690476190475,0,294.0,0.0625,1,0,19.523809523809526,60.74537019394976,13.74772708486752,8.213381737034572,5.241747015059643
8118,262,635,52.0,52,1.0,40560.0,1,0.0,0.0,1,0,0.4125984251968504,16.186414056238647,25.199206336708304,5.568344503761097,6.453624998892692
8119,262,635,12.0,4,3.0,4848.0,1,0.0,0.0,1,0,0.4125984251968504,16.186414056238647,25.199206336708304,5.568344503761097,6.453624998892692
8123,17202,9805,18.0,12,1.5,35262.0,1,0.0,0.0,1,0,1.7544110147883734,131.15639519291463,99.02019995940222,9.752780935111424,9.190647738630446
8124,17202,9805,1.0,12,0.08333333333333333,44099.0,1,0.0,0.0,1,0,1.7544110147883734,131.15639519291463,99.02019995940222,9.752780935111424,9.190647738630446
8125,17202,9805,18.0,12,1.5,25883.0,1,0.0,0.0,1,0,1.7544110147883734,131.15639519291463,99.02019995940222,9.752780935111424,9.190647738630446
8127,17202,9805,18.0,12,1.5,23933.0,1,0.0,0.0,1,0,1.7544110147883734,131.15639519291463,99.02019995940222,9.752780935111424,9.190647738630446
8128,17202,9805,4.0,12,0.3333333333333333,1274.0,1,0.0,0.0,0,0,1.7544110147883734,131.15639519291463,99.02019995940222,9.752780935111424,9.190647738630446
8129,17202,9805,11.0,12,0.9166666666666666,13319.0,1,0.0,0.0,0,0,1.7544110147883734,131.15639519291463,99.02019995940222,9.752780935111424,9.190647738630446
8130,17202,9805,11.0,12,0.9166666666666666,290.0,1,0.0,0.0,0,0,1.7544110147883734,131.15639519291463,99.02019995940222,9.752780935111424,9.190647738630446
8171,93195,36198,1.0,12,0.08333333333333333,799.0,1,0.0,0.0,0,0,2.574589756340129,305.2785613173647,190.25771994849512,11.442449351165903,10.496759147668817
8213,65090,20108,119.0,24,4.958333333333333,5056561.222222222,1,0.0,0.0,1,0,3.2370200915058684,255.12741914580644,141.80267980542538,11.083526206566432,9.908873024812467
8214,65090,20108,119.0,24,4.958333333333333,899342.5,1,0.0,0.0,1,0,3.2370200915058684,255.12741914580644,141.80267980542538,11.083526206566432,9.908873024812467
8288,71768,19208,12.0,12,1.0,5199.692307692308,0,0.0,0.0,1,1,3.736359850062474,267.89550201524474,138.59292911256333,11.18119397323912,9.86308213790109
8289,71768,19208,12.0,12,1.0,1475.0,1,0.0,0.0,1,1,3.736359850062474,267.89550201524474,138.59292911256333,11.18119397323912,9.86308213790109
8290,71768,19208,13.0,12,1.0833333333333333,5545.0,0,0.0,0.0,1,1,3.736359850062474,267.89550201524474,138.59292911256333,11.18119397323912,9.86308213790109
8291,71768,19208,12.0,12,1.0,15300.0,1,0.0,0.0,1,1,3.736359850062474,267.89550201524474,138.59292911256333,11.18119397323912,9.86308213790109
8292,71768,19208,2.0,24,0.08333333333333333,1375.0,0,5633.0,1.0833333333333333,1,0,3.736359850062474,267.89550201524474,138.59292911256333,11.18119397323912,9.86308213790109
8299,71768,19208,36.0,12,3.0,47592.0,1,5633.0,1.0833333333333333,1,1,3.736359850062474,267.89550201524474,138.59292911256333,11.18119397323912,9.86308213790109
8300,71768,19208,1.0,12,0.08333333333333333,560.0,1,0.0,0.0,1,0,3.736359850062474,267.89550201524474,138.59292911256333,11.18119397323912,9.86308213790109
8394,702042,9408,1.0,12,0.08333333333333333,1487.0,1,0.0,0.0,1,1,74.62181122448979,837.8794662718499,96.99484522385713,13.46174851027809,9.149315670138408
9027,9489,14879,31.0,52,0.5961538461538461,9548.0,1,0.0,0.0,1,0,0.6377444720747362,97.41149829460586,121.97950647547317,9.15788851197376,9.607706101827697
9028,9489,14879,1.0,12,0.08333333333333333,2000.0,1,0.0,0.0,1,0,0.6377444720747362,97.41149829460586,121.97950647547317,9.15788851197376,9.607706101827697
9029,9489,14879,1.0,12,0.08333333333333333,2500.0,1,0.0,0.0,1,0,0.6377444720747362,97.41149829460586,121.97950647547317,9.15788851197376,9.607706101827697
9030,9489,14879,1.0,12,0.08333333333333333,4000.0,1,0.0,0.0,1,0,0.6377444720747362,97.41149829460586,121.97950647547317,9.15788851197376,9.607706101827697
9031,9489,14879,1.0,12,0.08333333333333333,5000.0,1,0.0,0.0,1,0,0.6377444720747362,97.41149829460586,121.97950647547317,9.15788851197376,9.607706101827697
9032,9489,14879,1.0,12,0.08333333333333333,7030.0,1,0.0,0.0,1,0,0.6377444720747362,97.41149829460586,121.97950647547317,9.15788851197376,9.607706101827697
9122,3225,245,1.0,24,0.04166666666666666,250.0,0,0.0,0.0,1,0,13.16326530612245,56.789083458002736,15.652475842498529,8.078688229229872,5.501258210544727
9125,15884,13786,8.0,24,0.3333333333333333,27344.0,1,0.0,0.0,1,0,1.1521833744378356,126.0317420335052,117.41379816699569,9.673067592251142,9.531408863445597
9126,15884,13786,8.0,24,0.3333333333333333,20000.0,1,0.0,0.0,1,0,1.1521833744378356,126.0317420335052,117.41379816699569,9.673067592251142,9.531408863445597
9127,15884,13786,6.0,24,0.25,30000.0,1,0.0,0.0,1,0,1.1521833744378356,126.0317420335052,117.41379816699569,9.673067592251142,9.531408863445597
9128,15884,13786,12.0,24,0.5,50892.0,1,0.0,0.0,1,0,1.1521833744378356,126.0317420335052,117.41379816699569,9.673067592251142,9.531408863445597
9177,2146,90,20.0,52,0.38461538461538464,872.7272727272726,0,0.0,0.0,0,0,23.844444444444445,46.32493928760188,9.486832980505138,7.671360923190644,4.499809670330265
9178,2146,90,1.0,12,0.08333333333333333,4177.0,1,480.0,0.55,1,0,23.844444444444445,46.32493928760188,9.486832980505138,7.671360923190644,4.499809670330265
9179,2146,90,1.0,12,0.08333333333333333,2000.0,1,480.0,0.55,1,0,23.844444444444445,46.32493928760188,9.486832980505138,7.671360923190644,4.499809670330265
9180,2702,2493,1.0,12,0.08333333333333333,425.0,1,0.0,0.0,1,1,1.0838347372643402,51.980765673468106,49.92995093127971,7.9017475185201445,7.821242083523558
9234,9974,121,26.0,52,0.5,1214.0,1,0.0,0.0,0,0,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9235,9974,121,26.0,52,0.5,4303.0,1,0.0,0.0,0,0,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9236,9974,121,53.0,52,1.0192307692307692,16790.4,1,331.0,0.07692307692307693,0,0,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9237,9974,121,53.0,52,1.0192307692307692,3563.0,1,1584.0,0.09433962264150943,0,0,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9238,9974,121,53.0,52,1.0192307692307692,2140.0,1,1584.0,0.09433962264150943,0,0,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9239,9974,121,52.0,52,1.0,9412.0,0,1584.0,0.15714285714285714,0,0,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9240,9974,121,100.0,52,1.9230769230769231,11136.458333333332,0,2353.0,0.25,1,0,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9241,9974,121,100.0,52,1.9230769230769231,218.75,0,2353.0,0.25,1,0,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9242,9974,121,11.0,52,0.21153846153846154,814.0,1,0.0,0.0,0,0,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9243,9974,121,39.0,52,0.75,10500.0,1,1584.0,0.09433962264150943,0,0,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9244,9974,121,70.0,52,1.3461538461538465,9768.181818181818,1,1584.0,0.09433962264150943,0,1,82.4297520661157,99.86991538997117,11.0,9.207736986106068,4.795790545596741
9308,9404,1000,36.0,12,3.0,30024.0,1,0.0,0.0,1,0,9.404,96.97422337920526,31.622776601683793,9.14889040965996,6.907755278982137
9309,9404,1000,60.0,12,5.0,85000.0,1,0.0,0.0,1,0,9.404,96.97422337920526,31.622776601683793,9.14889040965996,6.907755278982137
9310,9404,1000,24.0,12,2.0,40000.0,1,0.0,0.0,1,0,9.404,96.97422337920526,31.622776601683793,9.14889040965996,6.907755278982137
9330,54311,164359,12.0,12,1.0,5100.0,1,0.0,0.0,0,1,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9331,54311,164359,12.0,12,1.0,5100.0,1,0.0,0.0,0,1,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9332,54311,164359,12.0,12,1.0,5100.0,1,0.0,0.0,0,1,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9333,54311,164359,12.0,12,1.0,5100.0,1,0.0,0.0,0,1,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9334,54311,164359,12.0,12,1.0,5100.0,1,0.0,0.0,0,1,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9335,54311,164359,12.0,12,1.0,5100.0,1,0.0,0.0,0,1,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9336,54311,164359,12.0,12,1.0,5100.0,1,0.0,0.0,0,1,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9337,54311,164359,12.0,12,1.0,5100.0,1,0.0,0.0,0,1,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9338,54311,164359,12.0,12,1.0,5100.0,1,0.0,0.0,0,1,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9343,54311,164359,1.0,12,0.08333333333333333,522.0,1,0.0,0.0,1,0,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9348,54311,164359,1.0,1,1.0,5000.0,1,0.0,0.0,1,0,0.33044129010276285,233.04720551853868,405.41213598016526,10.902482063674697,12.009808338773434
9375,103988,4347,1.0,24,0.04166666666666666,1000.0,1,0.0,0.0,1,0,23.921785139176443,322.4717041850339,65.93178292750773,11.552030786850809,8.377241230988792
9376,103988,4347,1.0,24,0.04166666666666666,129.54545454545453,0,0.0,0.0,1,0,23.921785139176443,322.4717041850339,65.93178292750773,11.552030786850809,8.377241230988792
9515,46419,31266,72.0,24,3.0,133000.0,1,0.0,0.0,1,0,1.4846478602955286,215.45069041430338,176.8219443394965,10.745464137157782,10.35028652413727
9697,34684,9528,13.0,24,0.5416666666666666,55068.0,1,0.0,0.0,1,0,3.6402183039462637,186.2364089000859,97.61147473529944,10.454033764497051,9.161990111035136
9698,34684,9528,2.0,24,0.08333333333333333,10000.0,1,0.0,0.0,1,0,3.6402183039462637,186.2364089000859,97.61147473529944,10.454033764497051,9.161990111035136
9771,19638,43342,48.0,12,4.0,4896.0,1,0.0,0.0,1,0,0.4530939965852983,140.13564856951996,208.187415565879,9.885221743729236,10.676877420772277
9802,1901413,58179,50.0,52,0.9615384615384616,8000.0,1,0.0,0.0,0,1,32.68211897763798,1378.9173289214984,241.20323380916767,14.458107851951118,10.97127974386435
9805,1901413,58179,1.0,12,0.08333333333333333,237.0,1,320.0,0.04,0,0,32.68211897763798,1378.9173289214984,241.20323380916767,14.458107851951118,10.97127974386435
9851,110,5858,1.0,12,0.08333333333333333,658.0,1,0.0,0.0,1,1,0.018777739842949812,10.488088481701515,76.53757247260981,4.700480365792417,8.675563527387679
9854,110,5858,119.0,24,4.958333333333333,64974.0,1,0.0,0.0,1,0,0.018777739842949812,10.488088481701515,76.53757247260981,4.700480365792417,8.675563527387679
9855,110,5858,71.0,24,2.958333333333333,42032.0,1,0.0,0.0,1,0,0.018777739842949812,10.488088481701515,76.53757247260981,4.700480365792417,8.675563527387679
9858,6083,5627,48.0,12,4.0,57888.0,1,0.0,0.0,1,0,1.0810378532077483,77.99358948016176,75.0133321483588,8.713253274320705,8.635331719433278
9869,6083,5627,60.0,12,5.0,207536.0,1,0.0,0.0,0,0,1.0810378532077483,77.99358948016176,75.0133321483588,8.713253274320705,8.635331719433278
9872,4198,935,78.0,52,1.5,2514.6875,0,0.0,0.0,0,0,4.489839572192514,64.79197481170026,30.577769702841312,8.342363500380579,6.840546529288687
9873,4198,935,16.0,52,0.3076923076923077,5006.0,1,3095.0,1.2307692307692308,1,0,4.489839572192514,64.79197481170026,30.577769702841312,8.342363500380579,6.840546529288687
9874,4198,935,16.0,52,0.3076923076923077,9064.0,1,3095.0,1.2307692307692308,1,0,4.489839572192514,64.79197481170026,30.577769702841312,8.342363500380579,6.840546529288687
9943,28534,11566,12.0,12,1.0,20400.0,1,0.0,0.0,0,1,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9944,28534,11566,12.0,12,1.0,20400.0,1,0.0,0.0,0,1,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9945,28534,11566,12.0,12,1.0,20400.0,1,0.0,0.0,0,1,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9946,28534,11566,12.0,12,1.0,20400.0,1,0.0,0.0,0,1,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9947,28534,11566,12.0,12,1.0,156945.0,1,0.0,0.0,1,0,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9948,28534,11566,24.0,12,2.0,156945.0,1,0.0,0.0,1,0,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9949,28534,11566,24.0,12,2.0,167008.0,1,0.0,0.0,1,0,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9950,28534,11566,24.0,12,2.0,1511544.0,1,20876.0,0.125,1,0,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9951,28534,11566,24.0,24,1.0,1.0,1,0.0,0.0,0,0,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9952,28534,11566,24.0,24,1.0,1.0,1,0.0,0.0,0,0,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9955,28534,11566,60.0,12,5.0,932280.0,1,20876.0,0.125,1,0,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9960,28534,11566,4.0,4,1.0,1330.0,1,0.0,0.0,1,0,2.4670586200933773,168.9200994553342,107.54533927604673,10.25885163767476,9.355825038718164
9977,115332,339328,12.0,12,1.0,1531.0,1,0.0,0.0,1,1,0.33988353451527725,339.6056536631862,582.5186692287209,11.655570204611285,12.734722470208643
9979,115332,339328,30.0,12,2.5,99510.0,1,0.0,0.0,1,0,0.33988353451527725,339.6056536631862,582.5186692287209,11.655570204611285,12.734722470208643
9981,115332,339328,1.0,12,0.08333333333333333,2886.0,1,0.0,0.0,1,0,0.33988353451527725,339.6056536631862,582.5186692287209,11.655570204611285,12.734722470208643
9984,115332,339328,12.0,12,1.0,2598.0,1,0.0,0.0,1,1,0.33988353451527725,339.6056536631862,582.5186692287209,11.655570204611285,12.734722470208643
10013,187407,380204,60.0,12,5.0,271560.0,1,0.0,0.0,1,0,0.4929117000347182,432.90530142284007,616.6068439451511,12.141038001343913,12.84846322975966
10020,187407,380204,18.0,12,1.5,341960.0,1,0.0,0.0,1,0,0.4929117000347182,432.90530142284007,616.6068439451511,12.141038001343913,12.84846322975966
10099,2625,6251,2.0,24,0.08333333333333333,500.0,1,0.0,0.0,1,1,0.41993281075027994,51.234753829797995,79.06326580656784,7.872836175025724,8.740496729931813
10100,2625,6251,2.0,24,0.08333333333333333,800.0,1,0.0,0.0,1,1,0.41993281075027994,51.234753829797995,79.06326580656784,7.872836175025724,8.740496729931813
10101,2625,6251,2.0,12,0.16666666666666666,1400.0,1,0.0,0.0,1,1,0.41993281075027994,51.234753829797995,79.06326580656784,7.872836175025724,8.740496729931813
10102,2625,6251,2.0,12,0.16666666666666666,590.0,0,0.0,0.0,1,1,0.41993281075027994,51.234753829797995,79.06326580656784,7.872836175025724,8.740496729931813
10103,2625,6251,2.0,24,0.08333333333333333,800.0,1,0.0,0.0,1,1,0.41993281075027994,51.234753829797995,79.06326580656784,7.872836175025724,8.740496729931813
10104,2625,6251,2.0,24,0.08333333333333333,800.0,1,295.0,0.5,1,1,0.41993281075027994,51.234753829797995,79.06326580656784,7.872836175025724,8.740496729931813
10106,2625,6251,2.0,24,0.08333333333333333,800.0,1,295.0,0.5,1,0,0.41993281075027994,51.234753829797995,79.06326580656784,7.872836175025724,8.740496729931813
10107,2625,6251,2.0,24,0.08333333333333333,1000.0,1,295.0,0.5,1,0,0.41993281075027994,51.234753829797995,79.06326580656784,7.872836175025724,8.740496729931813
10108,2625,6251,2.0,24,0.08333333333333333,700.0,1,295.0,0.5,1,0,0.41993281075027994,51.234753829797995,79.06326580656784,7.872836175025724,8.740496729931813
10109,2625,6251,2.0,12,0.16666666666666666,993.0,0,295.0,0.5,1,0,0.41993281075027994,51.234753829797995,79.06326580656784,7.872836175025724,8.740496729931813
10195,324,1477,9.0,12,0.75,8766.0,1,0.0,0.0,1,0,0.21936357481381177,18.0,38.43175770115127,5.780743515792329,7.29776828253138
10196,324,1477,1.0,24,0.04166666666666666,958.5,0,0.0,0.0,1,0,0.21936357481381177,18.0,38.43175770115127,5.780743515792329,7.29776828253138
10197,324,1477,1.0,24,0.04166666666666666,3858.0,1,1917.0,2.0,1,0,0.21936357481381177,18.0,38.43175770115127,5.780743515792329,7.29776828253138
10198,324,1477,1.0,24,0.04166666666666666,6115.0,1,1917.0,2.0,1,0,0.21936357481381177,18.0,38.43175770115127,5.780743515792329,7.29776828253138
10199,324,1477,70.0,52,1.3461538461538465,949.0,1,0.0,0.0,1,0,0.21936357481381177,18.0,38.43175770115127,5.780743515792329,7.29776828253138
10200,324,1477,70.0,52,1.3461538461538465,428.0,1,0.0,0.0,1,0,0.21936357481381177,18.0,38.43175770115127,5.780743515792329,7.29776828253138
10201,324,1477,70.0,52,1.3461538461538465,949.0,1,0.0,0.0,1,0,0.21936357481381177,18.0,38.43175770115127,5.780743515792329,7.29776828253138
10202,324,1477,50.0,52,0.9615384615384616,321.0,1,0.0,0.0,1,0,0.21936357481381177,18.0,38.43175770115127,5.780743515792329,7.29776828253138
10203,324,1477,50.0,52,0.9615384615384616,321.0,1,0.0,0.0,1,0,0.21936357481381177,18.0,38.43175770115127,5.780743515792329,7.29776828253138
10297,283,16794,1.0,12,0.08333333333333333,1660.0,1,0.0,0.0,1,1,0.01685125640109563,16.822603841260722,129.59166639873106,5.645446897643238,9.72877695874351
10298,283,16794,4.0,24,0.16666666666666666,1117.0,1,0.0,0.0,1,0,0.01685125640109563,16.822603841260722,129.59166639873106,5.645446897643238,9.72877695874351
10364,25440,83894,52.0,52,1.0,4316.0,1,0.0,0.0,0,0,0.303239802608053,159.49921629901507,289.64460982383224,10.144078017454058,11.337309376191277
10365,25440,83894,100.0,52,1.9230769230769231,9915.789473684212,1,664.0,0.15384615384615385,1,0,0.303239802608053,159.49921629901507,289.64460982383224,10.144078017454058,11.337309376191277
10366,25440,83894,1.0,12,0.08333333333333333,720.0,1,1884.0,0.18999999999999997,1,1,0.303239802608053,159.49921629901507,289.64460982383224,10.144078017454058,11.337309376191277
10372,25440,83894,1.0,12,0.08333333333333333,24.0,1,1884.0,0.18999999999999997,1,0,0.303239802608053,159.49921629901507,289.64460982383224,10.144078017454058,11.337309376191277
10375,25440,83894,1.0,12,0.08333333333333333,1692.0,1,1884.0,0.18999999999999997,1,1,0.303239802608053,159.49921629901507,289.64460982383224,10.144078017454058,11.337309376191277
10377,25440,83894,1.0,12,0.08333333333333333,2425.0,1,664.0,0.15384615384615385,1,1,0.303239802608053,159.49921629901507,289.64460982383224,10.144078017454058,11.337309376191277
10424,149921,11099,12.0,24,0.5,16248.0,1,0.0,0.0,1,0,13.50761329849536,387.1963326272603,105.35179163165665,11.917863767674122,9.31461029315198
10425,149921,11099,10.0,26,0.38461538461538464,6005.0,1,0.0,0.0,1,0,13.50761329849536,387.1963326272603,105.35179163165665,11.917863767674122,9.31461029315198
10426,149921,11099,10.0,26,0.38461538461538464,6197.0,1,0.0,0.0,1,0,13.50761329849536,387.1963326272603,105.35179163165665,11.917863767674122,9.31461029315198
10427,149921,11099,10.0,26,0.38461538461538464,7730.0,1,1354.0,1.0,1,0,13.50761329849536,387.1963326272603,105.35179163165665,11.917863767674122,9.31461029315198
10431,149921,11099,1.0,12,0.08333333333333333,2000.0,1,0.0,0.0,1,0,13.50761329849536,387.1963326272603,105.35179163165665,11.917863767674122,9.31461029315198
10432,149921,11099,1.0,26,0.038461538461538464,44.0,0,1354.0,0.08333333333333333,1,0,13.50761329849536,387.1963326272603,105.35179163165665,11.917863767674122,9.31461029315198
10433,149921,11099,1.0,12,0.08333333333333333,5000.0,1,1354.0,1.0,1,0,13.50761329849536,387.1963326272603,105.35179163165665,11.917863767674122,9.31461029315198
10434,149921,11099,1.0,12,0.08333333333333333,7030.0,1,1354.0,1.0,1,0,13.50761329849536,387.1963326272603,105.35179163165665,11.917863767674122,9.31461029315198
10537,31287,34261,12.0,12,1.0,30000.0,1,0.0,0.0,1,0,0.9131957619450687,176.8813161416434,185.09727172489605,10.350957954789322,10.441762960010218
10542,31287,34261,19.0,24,0.7916666666666666,48298.0,1,0.0,0.0,1,0,0.9131957619450687,176.8813161416434,185.09727172489605,10.350957954789322,10.441762960010218
10547,31287,34261,48.0,12,4.0,108432.0,1,0.0,0.0,1,0,0.9131957619450687,176.8813161416434,185.09727172489605,10.350957954789322,10.441762960010218
10562,28239,5675,1.0,12,0.08333333333333333,2274.0,1,0.0,0.0,1,1,4.976035242290749,168.04463692721646,75.33259586659682,10.24845928021533,8.643825842349603
